reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.01,3836
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.025,4039
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.05,4145
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.1,4309
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.15,4439
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.2,4561
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.25,4655
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.3,4740
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.35,4814
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.4,4890
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.45,4962
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.5,5018
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.55,5080
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.6,5142
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.65,5196
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.7,5257
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.75,5331
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.8,5416
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.85,5524
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.9,5657
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.95,5932
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.975,6182
2023-12-02,wk inc flu hosp,0,2023-12-02,US,quantile,0.99,6463
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.01,3245
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.025,3467
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.05,3749
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.1,4035
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.15,4342
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.2,4563
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.25,4753
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.3,4955
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.35,5136
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.4,5297
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.45,5446
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.5,5590
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.55,5715
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.6,5852
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.65,5990
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.7,6099
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.75,6255
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.8,6479
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.85,6683
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.9,7041
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.95,7556
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.975,8484
2023-12-02,wk inc flu hosp,1,2023-12-09,US,quantile,0.99,9209
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.01,2680
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.025,2917
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.05,3139
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.1,3511
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.15,3912
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.2,4201
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.25,4522
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.3,4778
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.35,5079
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.4,5313
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.45,5541
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.5,5790
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.55,6060
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.6,6298
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.65,6510
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.7,6755
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.75,7023
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.8,7228
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.85,7748
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.9,8398
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.95,9517
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.975,10788
2023-12-02,wk inc flu hosp,2,2023-12-16,US,quantile,0.99,12378
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.01,2154
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.025,2360
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.05,2608
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.1,2954
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.15,3293
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.2,3611
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.25,4009
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.3,4312
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.35,4537
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.4,4882
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.45,5199
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.5,5542
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.55,5803
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.6,6115
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.65,6544
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.7,6905
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.75,7410
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.8,7877
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.85,8461
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.9,9541
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.95,11347
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.975,13366
2023-12-02,wk inc flu hosp,3,2023-12-23,US,quantile,0.99,16333
2023-12-02,wk flu hosp rate change,0,2023-12-02,US,pmf,large_decrease,0
