"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"02","pmf","large_increase",0.0159129384753208
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"01","pmf","large_increase",0.0012512737325453
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"05","pmf","large_increase",3.68630754049581e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"04","pmf","large_increase",1.2973938875338e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"06","pmf","large_increase",0.0317532244466574
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"08","pmf","large_increase",0.0305203404784655
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"09","pmf","large_increase",0.0150033874455519
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"11","pmf","large_increase",0.00766182323043729
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"10","pmf","large_increase",0.0292723477778246
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"12","pmf","large_increase",0.0303092009169831
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"13","pmf","large_increase",0.00713467377375399
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"15","pmf","large_increase",0.00211176907609079
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"19","pmf","large_increase",0.0205044895847792
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"16","pmf","large_increase",0.0237722647522899
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"17","pmf","large_increase",0.0184688772413715
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"18","pmf","large_increase",0.0131570929385374
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"20","pmf","large_increase",0.00923691505268942
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"21","pmf","large_increase",0.000737903300052634
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"22","pmf","large_increase",0.000556442862943873
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"25","pmf","large_increase",8.45234041004783e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"24","pmf","large_increase",0.00274469948659795
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"23","pmf","large_increase",0.000762289455750409
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"26","pmf","large_increase",0.00024445948893792
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"27","pmf","large_increase",2.52161917813076e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"29","pmf","large_increase",0.0193582209779234
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"28","pmf","large_increase",0.0167276401290645
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"30","pmf","large_increase",0.0139142122769076
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"37","pmf","large_increase",0.0115451268698805
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"38","pmf","large_increase",0.02918890505063
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"31","pmf","large_increase",0.0412245331848309
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"33","pmf","large_increase",0.0318394591410875
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"34","pmf","large_increase",0.0165004570853442
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"35","pmf","large_increase",0.0252933061514655
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"32","pmf","large_increase",0.0210457356697583
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"36","pmf","large_increase",0.0038394359616809
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"39","pmf","large_increase",0.00267563152605577
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"40","pmf","large_increase",1.0568579345005e-09
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"41","pmf","large_increase",0.000165716996547438
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"42","pmf","large_increase",2.68719808036444e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"72","pmf","large_increase",3.99935979966681e-06
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"44","pmf","large_increase",9.74217541527267e-07
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"45","pmf","large_increase",0
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"46","pmf","large_increase",0
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"47","pmf","large_increase",0
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"48","pmf","large_increase",0.000601402263455619
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"US","pmf","large_increase",1.04376288214691e-05
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"49","pmf","large_increase",1.07723090558842e-07
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"51","pmf","large_increase",6.29802210383446e-10
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"50","pmf","large_increase",0.0294836564650134
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"53","pmf","large_increase",0.050121220666099
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"55","pmf","large_increase",0.0500623188200198
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"54","pmf","large_increase",0.0279361834906062
2023-10-28,0,"wk flu hosp rate change",2023-10-28,"56","pmf","large_increase",0.0112672865166936
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"02","pmf","large_increase",4.43068380714395e-05
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"01","pmf","large_increase",0.00605544446262396
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"05","pmf","large_increase",3.47173196298955e-05
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"04","pmf","large_increase",3.56429822323534e-08
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"06","pmf","large_increase",3.56423568437236e-09
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"08","pmf","large_increase",0.0198783003717309
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"09","pmf","large_increase",0.0193780944979017
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"11","pmf","large_increase",0.0156493890854972
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"10","pmf","large_increase",0.0109380307535256
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"12","pmf","large_increase",0.0182693086380076
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"13","pmf","large_increase",0.0177211939866164
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"15","pmf","large_increase",0.000979212538193774
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"19","pmf","large_increase",0.000104460148877106
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"16","pmf","large_increase",0.00924573255185834
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"17","pmf","large_increase",0.00101858546794298
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"18","pmf","large_increase",0.000100377856107836
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"20","pmf","large_increase",7.81662577375997e-06
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"21","pmf","large_increase",5.55111512312578e-16
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"22","pmf","large_increase",2.67628585959301e-10
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"25","pmf","large_increase",4.91611196196118e-11
2023-10-28,1,"wk flu hosp rate change",2023-11-04,"24","pmf","large_increase",1.22124532708767e-15
