"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.01","7834.28"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.025","8230.03"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.05","8636.34"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.1","9122.20"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.15","9475.62"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.2","9759.03"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.25","10005.66"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.3","10232.98"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.35","10441.90"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.4","10640.70"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.45","10837.61"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.5","11148.05"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.55","11375.49"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.6","11588.23"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.65","11804.92"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.7","12018.87"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.75","12241.89"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.8","12504.06"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.85","12787.20"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.9","13211.38"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.95","13881.93"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.975","14429.21"
"2024-02-03","wk inc flu hosp",0,"2024-02-03","US","quantile","0.99","15035.45"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.01","6791.93"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.025","7151.01"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.05","7402.15"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.1","7793.96"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.15","8111.56"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.2","8396.20"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.25","8662.14"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.3","8931.19"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.35","9201.51"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.4","9469.78"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.45","9747.02"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.5","10195.91"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.55","10553.00"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.6","10813.39"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.65","11072.90"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.7","11310.95"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.75","11574.55"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.8","11842.14"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.85","12163.92"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.9","12625.39"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.95","13290.47"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.975","13893.22"
"2024-02-03","wk inc flu hosp",1,"2024-02-10","US","quantile","0.99","14564.52"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.01","5668.81"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.025","5927.09"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.05","6231.63"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.1","6674.75"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.15","7032.24"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.2","7314.09"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.25","7584.57"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.3","7877.34"
"2024-02-03","wk inc flu hosp",2,"2024-02-17","US","quantile","0.35","8178.63"
