reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.01,54
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.025,63
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.05,73
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.1,86
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.15,93
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.2,97
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.25,103
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.3,109
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.35,114
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.4,118
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.45,126
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.5,131
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.55,138
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.6,144
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.65,151
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.7,157
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.75,165
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.8,175
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.85,187
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.9,202
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.95,226
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.975,254
2025-12-20,01,0,wk inc flu hosp,2025-12-20,quantile,0.99,290
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.01,51
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.025,65
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.05,74
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.1,87
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.15,104
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.2,121
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.25,126
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.3,130
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.35,139
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.4,150
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.45,161
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.5,176
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.55,184
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.6,194
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.65,200
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.7,209
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.75,221
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.8,241
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.85,253
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.9,279
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.95,336
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.975,374
2025-12-20,01,1,wk inc flu hosp,2025-12-27,quantile,0.99,411
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.01,46
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.025,58
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.05,71
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.1,94
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.15,106
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.2,118
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.25,134
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.3,147
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.35,160
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.4,171
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.45,183
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.5,195
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.55,206
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.6,223
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.65,235
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.7,257
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.75,285
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.8,308
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.85,328
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.9,367
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.95,425
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.975,472
2025-12-20,01,2,wk inc flu hosp,2026-01-03,quantile,0.99,522
2025-12-20,01,3,wk inc flu hosp,2026-01-10,quantile,0.01,33
